Subphylum;Order;Suborder;Family;Subfamily;Genus;Species;Morphospecies;Species_old_name;Diet;Site;Sampling;Day;Tree;Square;Treatment;Abundance;
Chelicerata;Araneae;;;;;;Spider_ET;Spider ET;pred;DO;A;10.07.2017;G19;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_ET;Spider ET;pred;DO;A;06.07.2017;G2;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_ET;Spider ET;pred;DO;A;06.07.2017;G2;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_EU;Spider EU;pred;DO;A;06.07.2017;E3;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_EV;Spider EV;pred;DO;A;06.07.2017;G11;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_EV;Spider EV;pred;DO;A;06.07.2017;G2;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_EV;Spider EV;pred;DO;A;13.07.2017;H9;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_EW;Spider EW;pred;CP;A;07.07.2017;I1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_EX;Spider EX;pred;CP;A;07.07.2017;I1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_EX;Spider EX;pred;CP;A;07.07.2017;I1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_EY;Spider EY;pred;CP;A;07.07.2017;I4;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_EZ;Spider EZ;pred;CP;A;07.07.2017;K1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;CP;B;18.05.2017;A10;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;CP;B;01.05.2017;C6;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;DO;B;06.05.2017;C8;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;CP;B;05.05.2017;D2;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;CP;B;01.05.2017;E2;iv;wr;2;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;CP;B;01.05.2017;F2;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;CP;B;05.05.2017;H2;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;CP;B;13.05.2017;I1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;ER;B;19.05.2017;R14;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_F;Spider F;pred;ER;B;19.05.2017;R14;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_FA;Spider FA;pred;CP;A;07.07.2017;G7;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_FA;Spider FA;pred;CP;A;07.07.2017;I1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_FB;Spider FB;pred;CP;A;07.07.2017;G7;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_FB;Spider FB;pred;ER;A;08.07.2017;J13;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_FC;Spider FC;pred;CP;A;07.07.2017;J2;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_FD;Spider FD;pred;ER;A;08.07.2017;I4;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_FD;Spider FD;pred;ER;A;08.07.2017;O18;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_FE;Spider FE;pred;ER;A;08.07.2017;I4;iii;wo;13;
Chelicerata;Araneae;;;;;;Spider_FE;Spider FE;pred;ER;A;08.07.2017;O18;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_FF;Spider FF;pred;ER;A;08.07.2017;I4;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_FF;Spider FF;pred;ER;A;08.07.2017;L22;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_FF;Spider FF;pred;ER;A;08.07.2017;L24;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_FG;Spider FG;pred;ER;A;08.07.2017;S11;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_FH;Spider FH;pred;CP;A;11.07.2017;A8;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_FH;Spider FH;pred;DO;A;13.07.2017;H15;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_FH;Spider FH;pred;DO;A;10.07.2017;H5;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_FH;Spider FH;pred;DO;A;13.07.2017;I4;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_FI;Spider FI;pred;DO;A;10.07.2017;F10;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_FI;Spider FI;pred;DO;A;10.07.2017;F3;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_FJ;Spider FJ;pred;CP;A;11.07.2017;A8;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_FJ;Spider FJ;pred;DO;A;10.07.2017;G13;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_FJ;Spider FJ;pred;DO;A;13.07.2017;G9;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_FK;Spider FK;pred;DO;A;10.07.2017;G19;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_FL;Spider FL;pred;DO;A;10.07.2017;G19;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_FM;Spider FM;pred;DO;A;10.07.2017;H6;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_FN;Spider FN;pred;DO;A;10.07.2017;F16;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_FO;Spider FO;pred;CP;A;11.07.2017;I3;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_FO;Spider FO;pred;CP;A;11.07.2017;I3;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_FQ;Spider FQ;pred;ER;A;12.07.2017;T8;i;w;1;
Chelicerata;Araneae;;;;;;Spider_FR;Spider FR;pred;DO;A;13.07.2017;H15;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_FS;Spider FS;pred;DO;A;13.07.2017;H18;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_FT;Spider FT;pred;DO;A;13.07.2017;I21;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_FU;Spider FU;pred;DO;A;13.07.2017;H9;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;DO;A;26.06.2017;A10;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;DO;B;06.05.2017;C16;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;ER;B;04.05.2017;C3;i;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;ER;B;04.05.2017;C3;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;01.05.2017;C6;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;01.05.2017;C6;ii;wo;3;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;05.05.2017;C8;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;CP;A;29.06.2017;C8;iii;wo;3;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;DO;A;01.07.2017;D18;i;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;05.05.2017;D2;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;DO;A;01.07.2017;E11;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BD;pred;CP;A;04.07.2017;F1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;ER;B;02.05.2017;F1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;01.05.2017;F2;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;A;24.06.2017;F2;i;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;DO;B;17.05.2017;F3;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;01.05.2017;F4;i;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;01.05.2017;F4;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;CP;B;18.05.2017;G3;iv;wr;2;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;05.05.2017;G6;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BD;pred;CP;B;18.05.2017;G7;iii;w;2;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;ER;B;07.05.2017;H6;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;05.05.2017;J5;i;wr;2;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;05.05.2017;J5;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;CP;B;09.05.2017;J6;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BD;pred;CP;B;13.05.2017;K1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider G;pred;ER;B;10.05.2017;M12;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_G;Spider BQ;pred;ER;A;05.07.2017;O9;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_H;Spider H;pred;DO;A;26.06.2017;B18;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_H;Spider H;pred;DO;A;26.06.2017;B8;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_H;Spider H;pred;DO;B;12.05.2017;D5;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_H;Spider H;pred;CP;B;01.05.2017;F2;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_H;Spider H;pred;CP;B;05.05.2017;H2;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_H;Spider H;pred;ER;B;19.05.2017;R14;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;03.05.2017;B18;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;06.05.2017;C16;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;CP;B;05.05.2017;C8;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;CP;B;05.05.2017;D2;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;CP;A;29.06.2017;D2;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;06.05.2017;D7;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;06.05.2017;E11;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;06.05.2017;F23;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;17.05.2017;F3;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;12.05.2017;G11;i;w;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;DO;B;12.05.2017;G11;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_I;Spider I;pred;ER;A;02.07.2017;G18;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_J;Spider J;pred;DO;B;06.05.2017;F23;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_J;Spider J;pred;CP;B;09.05.2017;G1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_J;Spider J;pred;CP;B;13.05.2017;I2;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_J;Spider J;pred;ER;B;10.05.2017;M12;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;ER;B;19.05.2017;AH4;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;CP;B;01.05.2017;C6;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;CP;B;05.05.2017;D1;ii;wo;2;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;DO;B;06.05.2017;D18;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;DO;B;06.05.2017;D7;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;CP;B;05.05.2017;E1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;CP;B;05.05.2017;J5;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;CP;B;09.05.2017;K5;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;ER;B;10.05.2017;L8;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_K;Spider K;pred;ER;B;10.05.2017;N10;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider BI;pred;ER;A;12.07.2017;AH3;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider BI;pred;ER;B;02.05.2017;B1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider BI;pred;ER;A;25.06.2017;B1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider BI;pred;ER;A;25.06.2017;B1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider L;pred;DO;A;26.06.2017;B8;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider BI;pred;ER;B;02.05.2017;C2;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider L;pred;DO;B;06.05.2017;D7;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider BI;pred;ER;A;25.06.2017;E8;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider BI;pred;ER;B;04.05.2017;F14;i;w;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider L;pred;ER;B;07.05.2017;G7;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider L;pred;DO;A;13.07.2017;H15;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider L;pred;CP;B;05.05.2017;H2;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider EJ;pred;ER;A;08.07.2017;I4;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider EJ;pred;ER;A;08.07.2017;J19;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider EJ;pred;ER;A;08.07.2017;J19;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider L;pred;ER;B;14.05.2017;L22;i;w;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider EJ;pred;ER;A;08.07.2017;L24;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider EJ;pred;ER;A;05.07.2017;O9;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_L;Spider L;pred;ER;B;10.05.2017;V2;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_M;Spider M;pred;DO;A;26.06.2017;B18;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_M;Spider M;pred;DO;B;06.05.2017;C16;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_M;Spider M;pred;CP;B;05.05.2017;G6;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_N;Spider N;pred;DO;B;06.05.2017;E11;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_N;Spider N;pred;CP;B;18.05.2017;G5;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_N;Spider N;pred;ER;B;19.05.2017;R14;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_N;Spider N;pred;ER;B;19.05.2017;R14;i;wr;1;
Chelicerata;Araneae;;;;;Remove;Spider_nest_A;Spider nest A;pred;CP;B;01.05.2017;G4;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;CP;B;18.05.2017;A10;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;DO;B;03.05.2017;A18;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AE;pred;DO;B;03.05.2017;B20;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider O;pred;CP;B;18.05.2017;B7;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;02.05.2017;C2;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;02.05.2017;C2;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider O;pred;DO;B;12.05.2017;D19;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;CP;A;29.06.2017;D2;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;07.05.2017;E7;i;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;04.05.2017;E8;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider AQ;pred;CP;A;04.07.2017;F1;iii;wo;2;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;04.05.2017;F14;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;DO;B;12.05.2017;G11;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AE;pred;ER;B;07.05.2017;G18;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider AQ;pred;DO;A;06.07.2017;G2;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;CP;B;18.05.2017;G3;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;CP;B;18.05.2017;G3;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;CP;A;24.06.2017;G4;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider O;pred;CP;B;18.05.2017;G5;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AE;pred;ER;B;07.05.2017;G5;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;DO;B;12.05.2017;G6;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AE;pred;ER;B;07.05.2017;G6;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AE;pred;ER;B;07.05.2017;G7;iv;w;2;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;CP;B;18.05.2017;I3;i;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AE;pred;ER;B;07.05.2017;I3;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AS;pred;CP;B;13.05.2017;I4;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider O;pred;CP;B;13.05.2017;I4;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;DO;B;20.05.2017;I4;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;14.05.2017;I4;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider AQ;pred;ER;A;08.07.2017;J19;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider O;pred;CP;B;13.05.2017;J2;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider O;pred;CP;B;13.05.2017;K1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider AQ;pred;CP;A;04.07.2017;K5;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider AQ;pred;CP;A;04.07.2017;K5;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;14.05.2017;L22;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;14.05.2017;L24;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider AQ;pred;ER;A;05.07.2017;L8;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AE;pred;ER;B;10.05.2017;L8;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;A;08.07.2017;O18;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Spider AA;pred;ER;B;14.05.2017;O18;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider AQ;pred;ER;A;05.07.2017;O9;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_O;Jspider DO;pred;ER;A;08.07.2017;S11;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;DO;A;01.07.2017;D17;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;DO;A;10.07.2017;F10;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;DO;B;17.05.2017;F3;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;ER;A;02.07.2017;G18;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;DO;A;06.07.2017;G2;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;CP;A;07.07.2017;G7;iv;w;2;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;DO;B;20.05.2017;H18;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;ER;B;14.05.2017;J13;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;ER;A;05.07.2017;P5;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_P;Spider AM;pred;ER;B;19.05.2017;T8;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;24.06.2017;A7;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;ER;A;25.06.2017;B1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;DO;B;03.05.2017;B16;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;DO;A;26.06.2017;B20;i;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;ER;A;25.06.2017;B3;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;DO;A;26.06.2017;B8;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;29.06.2017;D1;iii;wo;2;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;29.06.2017;D1;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;DO;B;12.05.2017;D19;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;B;05.05.2017;D2;i;wo;2;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;B;05.05.2017;E1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;B;05.05.2017;E1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;ER;B;04.05.2017;E8;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;ER;A;25.06.2017;F1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;24.06.2017;F2;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;24.06.2017;F2;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;24.06.2017;F4;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;11.07.2017;G3;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;B;01.05.2017;G4;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;B;01.05.2017;G4;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;24.06.2017;G4;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;29.06.2017;G6;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;DO;A;13.07.2017;H18;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;ER;A;02.07.2017;H6;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;B;18.05.2017;I3;ii;w;2;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;B;13.05.2017;I4;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_Q;Spider Q;pred;CP;A;04.07.2017;I9;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_R;Spider R;pred;ER;B;19.05.2017;AI1;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_R;Spider R;pred;ER;A;25.06.2017;E1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_R;Spider R;pred;ER;A;25.06.2017;E8;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_R;Spider R;pred;ER;B;07.05.2017;G18;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_R;Spider R;pred;CP;B;18.05.2017;G3;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_R;Spider R;pred;ER;B;07.05.2017;H6;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_R;Spider R;pred;DO;B;20.05.2017;I21;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;CP;B;18.05.2017;A10;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;DO;A;26.06.2017;A18;ii;wr;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;CP;A;24.06.2017;A7;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;DO;A;26.06.2017;B16;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;CP;B;05.05.2017;E1;iii;wo;2;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;DO;B;17.05.2017;F3;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;ER;A;02.07.2017;G18;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;CP;A;11.07.2017;L2;iv;w;1;
Chelicerata;Araneae;;;;;;Spider_S;Spider S;pred;CP;B;18.05.2017;L2;ii;w;1;
Chelicerata;Araneae;;;;;;Spider_T;Spider T;pred;CP;B;05.05.2017;D2;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_T;Spider T;pred;CP;A;11.07.2017;I3;iii;w;1;
Chelicerata;Araneae;;;;;;Spider_U;Spider U;pred;CP;B;05.05.2017;H2;i;wr;1;
Chelicerata;Araneae;;;;;;Spider_U;Spider U;pred;CP;B;05.05.2017;H2;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_U;Spider U;pred;ER;B;10.05.2017;O9;iv;wr;1;
Chelicerata;Araneae;;;;;;Spider_U;Spider U;pred;ER;B;19.05.2017;V8;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_V;Spider V;pred;CP;B;05.05.2017;H2;iii;wr;1;
Chelicerata;Araneae;;;;;;Spider_V;Spider V;pred;ER;B;07.05.2017;H6;ii;wo;1;
Chelicerata;Araneae;;;;;;Spider_W;Spider DF;pred;ER;A;12.07.2017;AH3;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_W;Spider FP;pred;ER;A;12.07.2017;AI1;iii;wo;1;
Chelicerata;Araneae;;;;;;Spider_W;Spider W;pred;ER;B;19.05.2017;AI1;i;wo;1;
Chelicerata;Araneae;;;;;;Spider_W;Spider DF;pred;CP;A;11.07.2017;B7;iv;wo;1;
Chelicerata;Araneae;;;;;;Spider_W;Spider DF;pred;CP;A;29.06.2017;D1;iv;wo;1;
